country,book,question_number,question_id,criteria_short,parent_book,scale,n_chapters_total,n_chapters_committed,all_other_unsure,mode_answer,mode_position,tie_broken,median_position,median_answer,mean_position,peak_position,peak_answer,end_answer,end_position
US,The Martian Chronicles | February 1999 - Ylla,4,q4,how culturally different is space from earth?,The Martian Chronicles,ordinal,1,1,FALSE,Radically different / alien social order,5,FALSE,5,Radically different / alien social order,5,5,Radically different / alien social order,Radically different / alien social order,5
US,The Martian Chronicles | February 1999 - Ylla,5,q5,do you speak same language on earth vs space ?,The Martian Chronicles,ordinal,1,1,FALSE,Distinct space language(s),4,FALSE,4,Distinct space language(s),4,4,Distinct space language(s),Distinct space language(s),4
US,The Martian Chronicles | February 1999 - Ylla,6,q6,is it hostile / hard to survive (bc of natural conditions),The Martian Chronicles,ordinal,1,1,FALSE,Manageable but risky,2,FALSE,2,Manageable but risky,2,2,Manageable but risky,Manageable but risky,2
US,The Martian Chronicles | February 1999 - Ylla,7,q7,how common is it for humans to live in space,The Martian Chronicles,ordinal,1,1,FALSE,Exceptionally rare (few astronauts/explorers),1,FALSE,1,Exceptionally rare (few astronauts/explorers),1,1,Exceptionally rare (few astronauts/explorers),Exceptionally rare (few astronauts/explorers),1
US,The Martian Chronicles | February 1999 - Ylla,8,q8,are there different countries in space? Or just one?,The Martian Chronicles,ordinal,1,0,TRUE,Other / Unsure,NA,FALSE,NA,NA,NA,NA,NA,Other / Unsure,NA
US,The Martian Chronicles | February 1999 - Ylla,9,q9,genre of the book,The Martian Chronicles,nominal,1,1,FALSE,Drama,NA,FALSE,NA,NA,NA,NA,NA,Drama,NA
US,The Martian Chronicles | February 1999 - Ylla,10,q10,is space a military or civilian domain / is the book military or civilian?,The Martian Chronicles,ordinal,1,1,FALSE,Entirely civilian,1,FALSE,1,Entirely civilian,1,1,Entirely civilian,Entirely civilian,1
US,The Martian Chronicles | February 1999 - Ylla,11,q11,Is space characterized like another military domain?,The Martian Chronicles,nominal,1,1,FALSE,Like the frontier / colonial expansion,NA,FALSE,NA,NA,NA,NA,NA,Like the frontier / colonial expansion,NA
US,The Martian Chronicles | February 1999 - Ylla,12,q12,how physically different is space from earth?,The Martian Chronicles,ordinal,1,1,FALSE,Moderately different (regular adaptation needed),3,FALSE,3,Moderately different (regular adaptation needed),3,3,Moderately different (regular adaptation needed),Moderately different (regular adaptation needed),3
US,The Martian Chronicles | February 2002 - The Locusts,1,q1,is space something to be contested,The Martian Chronicles,ordinal,1,1,FALSE,No contestation,1,FALSE,1,No contestation,1,1,No contestation,No contestation,1
US,The Martian Chronicles | February 2002 - The Locusts,2,q2,can you inhabit and hold territory in space,The Martian Chronicles,ordinal,1,1,FALSE,Habitable and governable (permanent settlements can hold territory),4,FALSE,4,Habitable and governable (permanent settlements can hold territory),4,4,Habitable and governable (permanent settlements can hold territory),Habitable and governable (permanent settlements can hold territory),4
US,The Martian Chronicles | February 2002 - The Locusts,3,q3,how long is journey / how  far from earth,The Martian Chronicles,ordinal,1,1,FALSE,Short interplanetary journey,2,FALSE,2,Short interplanetary journey,2,2,Short interplanetary journey,Short interplanetary journey,2
US,The Martian Chronicles | February 2002 - The Locusts,4,q4,how culturally different is space from earth?,The Martian Chronicles,ordinal,1,1,FALSE,Basically Earth society in space,1,FALSE,1,Basically Earth society in space,1,1,Basically Earth society in space,Basically Earth society in space,1
US,The Martian Chronicles | February 2002 - The Locusts,5,q5,do you speak same language on earth vs space ?,The Martian Chronicles,ordinal,1,1,FALSE,Same languages as Earth,1,FALSE,1,Same languages as Earth,1,1,Same languages as Earth,Same languages as Earth,1
US,The Martian Chronicles | February 2002 - The Locusts,6,q6,is it hostile / hard to survive (bc of natural conditions),The Martian Chronicles,ordinal,1,1,FALSE,Manageable but risky,2,FALSE,2,Manageable but risky,2,2,Manageable but risky,Manageable but risky,2
US,The Martian Chronicles | February 2002 - The Locusts,7,q7,how common is it for humans to live in space,The Martian Chronicles,ordinal,1,1,FALSE,Moderately common (noticeable settlements/populations),3,FALSE,3,Moderately common (noticeable settlements/populations),3,3,Moderately common (noticeable settlements/populations),Moderately common (noticeable settlements/populations),3
US,The Martian Chronicles | February 2002 - The Locusts,8,q8,are there different countries in space? Or just one?,The Martian Chronicles,ordinal,1,1,FALSE,Earth nation-states extend into space,3,FALSE,3,Earth nation-states extend into space,3,3,Earth nation-states extend into space,Earth nation-states extend into space,3
US,The Martian Chronicles | February 2002 - The Locusts,9,q9,genre of the book,The Martian Chronicles,nominal,1,1,FALSE,Drama,NA,FALSE,NA,NA,NA,NA,NA,Drama,NA
US,The Martian Chronicles | February 2002 - The Locusts,10,q10,is space a military or civilian domain / is the book military or civilian?,The Martian Chronicles,ordinal,1,1,FALSE,Entirely civilian,1,FALSE,1,Entirely civilian,1,1,Entirely civilian,Entirely civilian,1
US,The Martian Chronicles | February 2002 - The Locusts,11,q11,Is space characterized like another military domain?,The Martian Chronicles,nominal,1,1,FALSE,Like the frontier / colonial expansion,NA,FALSE,NA,NA,NA,NA,NA,Like the frontier / colonial expansion,NA
US,The Martian Chronicles | February 2002 - The Locusts,12,q12,how physically different is space from earth?,The Martian Chronicles,ordinal,1,1,FALSE,Somewhat different (manageable environmental differences),2,FALSE,2,Somewhat different (manageable environmental differences),2,2,Somewhat different (manageable environmental differences),Somewhat different (manageable environmental differences),2
US,The Martian Chronicles | February 2003 - Interim,1,q1,is space something to be contested,The Martian Chronicles,ordinal,1,1,FALSE,No contestation,1,FALSE,1,No contestation,1,1,No contestation,No contestation,1
US,The Martian Chronicles | February 2003 - Interim,2,q2,can you inhabit and hold territory in space,The Martian Chronicles,ordinal,1,1,FALSE,Habitable and governable (permanent settlements can hold territory),4,FALSE,4,Habitable and governable (permanent settlements can hold territory),4,4,Habitable and governable (permanent settlements can hold territory),Habitable and governable (permanent settlements can hold territory),4
US,The Martian Chronicles | February 2003 - Interim,3,q3,how long is journey / how  far from earth,The Martian Chronicles,ordinal,1,1,FALSE,Short interplanetary journey,2,FALSE,2,Short interplanetary journey,2,2,Short interplanetary journey,Short interplanetary journey,2
US,The Martian Chronicles | February 2003 - Interim,4,q4,how culturally different is space from earth?,The Martian Chronicles,ordinal,1,1,FALSE,Basically Earth society in space,1,FALSE,1,Basically Earth society in space,1,1,Basically Earth society in space,Basically Earth society in space,1
US,The Martian Chronicles | February 2003 - Interim,5,q5,do you speak same language on earth vs space ?,The Martian Chronicles,ordinal,1,1,FALSE,Same languages as Earth,1,FALSE,1,Same languages as Earth,1,1,Same languages as Earth,Same languages as Earth,1
US,The Martian Chronicles | February 2003 - Interim,6,q6,is it hostile / hard to survive (bc of natural conditions),The Martian Chronicles,ordinal,1,1,FALSE,Manageable but risky,2,FALSE,2,Manageable but risky,2,2,Manageable but risky,Manageable but risky,2
US,The Martian Chronicles | February 2003 - Interim,7,q7,how common is it for humans to live in space,The Martian Chronicles,ordinal,1,1,FALSE,Moderately common (noticeable settlements/populations),3,FALSE,3,Moderately common (noticeable settlements/populations),3,3,Moderately common (noticeable settlements/populations),Moderately common (noticeable settlements/populations),3
US,The Martian Chronicles | February 2003 - Interim,8,q8,are there different countries in space? Or just one?,The Martian Chronicles,ordinal,1,1,FALSE,Earth nation-states extend into space,3,FALSE,3,Earth nation-states extend into space,3,3,Earth nation-states extend into space,Earth nation-states extend into space,3
US,The Martian Chronicles | February 2003 - Interim,9,q9,genre of the book,The Martian Chronicles,nominal,1,1,FALSE,Drama,NA,FALSE,NA,NA,NA,NA,NA,Drama,NA
US,The Martian Chronicles | February 2003 - Interim,10,q10,is space a military or civilian domain / is the book military or civilian?,The Martian Chronicles,ordinal,1,1,FALSE,Entirely civilian,1,FALSE,1,Entirely civilian,1,1,Entirely civilian,Entirely civilian,1
US,The Martian Chronicles | February 2003 - Interim,11,q11,Is space characterized like another military domain?,The Martian Chronicles,nominal,1,1,FALSE,Like the frontier / colonial expansion,NA,FALSE,NA,NA,NA,NA,NA,Like the frontier / colonial expansion,NA
US,The Martian Chronicles | February 2003 - Interim,12,q12,how physically different is space from earth?,The Martian Chronicles,ordinal,1,1,FALSE,Somewhat different (manageable environmental differences),2,FALSE,2,Somewhat different (manageable environmental differences),2,2,Somewhat different (manageable environmental differences),Somewhat different (manageable environmental differences),2
US,The Martian Chronicles | January 1999 - Rocket Summer,1,q1,is space something to be contested,The Martian Chronicles,ordinal,1,1,FALSE,No contestation,1,FALSE,1,No contestation,1,1,No contestation,No contestation,1
US,The Martian Chronicles | January 1999 - Rocket Summer,2,q2,can you inhabit and hold territory in space,The Martian Chronicles,ordinal,1,1,FALSE,Cannot inhabit or hold territory,1,FALSE,1,Cannot inhabit or hold territory,1,1,Cannot inhabit or hold territory,Cannot inhabit or hold territory,1
US,The Martian Chronicles | January 1999 - Rocket Summer,3,q3,how long is journey / how  far from earth,The Martian Chronicles,ordinal,1,1,FALSE,Short interplanetary journey,2,FALSE,2,Short interplanetary journey,2,2,Short interplanetary journey,Short interplanetary journey,2
US,The Martian Chronicles | January 1999 - Rocket Summer,4,q4,how culturally different is space from earth?,The Martian Chronicles,ordinal,1,1,FALSE,Basically Earth society in space,1,FALSE,1,Basically Earth society in space,1,1,Basically Earth society in space,Basically Earth society in space,1
US,The Martian Chronicles | January 1999 - Rocket Summer,5,q5,do you speak same language on earth vs space ?,The Martian Chronicles,ordinal,1,1,FALSE,Same languages as Earth,1,FALSE,1,Same languages as Earth,1,1,Same languages as Earth,Same languages as Earth,1
US,The Martian Chronicles | January 1999 - Rocket Summer,6,q6,is it hostile / hard to survive (bc of natural conditions),The Martian Chronicles,ordinal,1,0,TRUE,Other / Unsure,NA,FALSE,NA,NA,NA,NA,NA,Other / Unsure,NA
US,The Martian Chronicles | January 1999 - Rocket Summer,7,q7,how common is it for humans to live in space,The Martian Chronicles,ordinal,1,1,FALSE,Exceptionally rare (few astronauts/explorers),1,FALSE,1,Exceptionally rare (few astronauts/explorers),1,1,Exceptionally rare (few astronauts/explorers),Exceptionally rare (few astronauts/explorers),1
US,The Martian Chronicles | January 1999 - Rocket Summer,8,q8,are there different countries in space? Or just one?,The Martian Chronicles,ordinal,1,0,TRUE,Other / Unsure,NA,FALSE,NA,NA,NA,NA,NA,Other / Unsure,NA
US,The Martian Chronicles | January 1999 - Rocket Summer,9,q9,genre of the book,The Martian Chronicles,nominal,1,1,FALSE,Adventure / exploration,NA,FALSE,NA,NA,NA,NA,NA,Adventure / exploration,NA
US,The Martian Chronicles | January 1999 - Rocket Summer,10,q10,is space a military or civilian domain / is the book military or civilian?,The Martian Chronicles,ordinal,1,0,TRUE,Other / Unsure,NA,FALSE,NA,NA,NA,NA,NA,Other / Unsure,NA
US,The Martian Chronicles | January 1999 - Rocket Summer,11,q11,Is space characterized like another military domain?,The Martian Chronicles,nominal,1,1,FALSE,Like the frontier / colonial expansion,NA,FALSE,NA,NA,NA,NA,NA,Like the frontier / colonial expansion,NA
US,The Martian Chronicles | January 1999 - Rocket Summer,12,q12,how physically different is space from earth?,The Martian Chronicles,ordinal,1,0,TRUE,Other / Unsure,NA,FALSE,NA,NA,NA,NA,NA,Other / Unsure,NA
US,The Martian Chronicles | June 2001 - --And The Moon Be Still As Bright,1,q1,is space something to be contested,The Martian Chronicles,ordinal,1,1,FALSE,High contestation (frequent conflict or strategic struggle),4,FALSE,4,High contestation (frequent conflict or strategic struggle),4,4,High contestation (frequent conflict or strategic struggle),High contestation (frequent conflict or strategic struggle),4
US,The Martian Chronicles | June 2001 - --And The Moon Be Still As Bright,2,q2,can you inhabit and hold territory in space,The Martian Chronicles,ordinal,1,1,FALSE,"Visiting / Temporary presence only (stations, missions, outposts)",2,FALSE,2,"Visiting / Temporary presence only (stations, missions, outposts)",2,2,"Visiting / Temporary presence only (stations, missions, outposts)","Visiting / Temporary presence only (stations, missions, outposts)",2
